customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,date,activity,Churn
0003-MKNFE,Male,0,No,No,9.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,2022-02-01 00:00:00,active,No
0975-UYDTX,Female,0,Yes,No,26.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,2022-02-01 00:00:00,inactive,No
7743-EXURX,Male,0,Yes,Yes,8.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,2022-02-01 00:00:00,inactive,Yes
4682-BLBUC,Male,0,Yes,No,44.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,2022-02-01 00:00:00,active,No
0975-VOOVL,Female,0,No,No,,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,2022-02-01 00:00:00,active,No
5968-VXZLG,Male,0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,2022-02-01 00:00:00,active,No
5569-KGJHX,Female,0,Yes,Yes,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,2022-02-01 00:00:00,inactive,Yes
4988-IQIGL,Male,1,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,2022-02-01 00:00:00,inactive,Yes
5201-FRKKS,Male,0,No,No,25.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,2022-02-01 00:00:00,active,No
9799-CAYJJ,Female,1,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,2022-02-01 00:00:00,inactive,No
7730-IUTDZ,Male,0,No,No,43.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,2022-02-01 00:00:00,inactive,Yes
0426-TIRNE,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,2022-04-11 15:28:54,inactive,Yes
5443-SCMKX,Female,0,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,2022-02-01 00:00:00,inactive,No
8295-KMENE,Female,0,Yes,Yes,,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,2022-02-01 00:00:00,active,No
6738-ISCBM,Male,0,No,No,44.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,2022-02-01 00:00:00,inactive,No
9821-BESNZ,Male,0,No,No,66.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,2022-02-01 00:00:00,inactive,No
3678-MNGZX,Male,0,Yes,Yes,68.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,2022-04-12 03:04:27,active,No
1335-NTIUC,Male,0,No,No,9.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,2022-02-01 00:00:00,inactive,No
2916-BQZLN,Male,0,No,No,19.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,2022-02-01 00:00:00,active,No
4558-CGYCZ,Male,0,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,2022-02-01 00:00:00,active,No
2368-GAKKQ,Female,0,No,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,2022-04-19 00:24:51,inactive,No
8710-YGLWG,Male,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,2022-04-16 05:51:04,active,No
3199-XGZCY,Female,0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,2022-02-01 00:00:00,active,No
3785-KTYSH,Male,0,No,No,53.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279,2022-02-01 00:00:00,active,No
6814-ZPWFQ,Male,1,No,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,2022-02-01 00:00:00,inactive,No
4063-EIKNQ,Male,0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,2022-02-01 00:00:00,active,No
6993-YCOBK,Male,0,Yes,Yes,60.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,2022-02-01 00:00:00,active,No
5206-HPJKM,Male,0,No,No,,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,2022-02-01 00:00:00,active,No
7587-RZNME,Male,0,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,2022-02-01 00:00:00,inactive,Yes
0748-RDGGM,Male,0,Yes,No,70.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,2022-02-01 00:00:00,inactive,Yes
8393-JMVMB,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,2022-02-01 00:00:00,active,No
5019-GQVCR,Male,1,No,No,,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,2022-02-01 00:00:00,active,No
6036-TTFYU,Female,0,Yes,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,2022-02-01 00:00:00,active,No
2550-AEVRU,Female,0,Yes,Yes,,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053,2022-02-01 00:00:00,active,No
0969-RGKCU,Male,0,Yes,Yes,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,2022-02-01 00:00:00,active,No
0378-CJKPV,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,2022-02-01 00:00:00,active,No
4706-AXVKM,Female,1,No,No,,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,2022-02-01 00:00:00,inactive,Yes
5889-JTMUL,Female,1,Yes,No,50.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,2022-02-01 00:00:00,inactive,Yes
9026-RNUJS,Male,1,No,No,5.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,2022-02-01 00:00:00,inactive,Yes
3746-EUBYR,Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,2022-02-01 00:00:00,inactive,Yes
2332-EFBJY,Male,0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.7,342.4,2022-02-01 00:00:00,inactive,Yes
2880-FPNAE,Male,1,Yes,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,2022-02-01 00:00:00,active,No
1703-MGIAB,Female,0,No,No,17.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.0,1108,2022-02-01 00:00:00,active,No
4311-QTTAI,Female,0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55,2022-02-01 00:00:00,active,No
9474-PHLYD,Female,0,No,No,15.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,2022-02-01 00:00:00,inactive,Yes
4318-RAJVY,Female,0,No,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25,2022-02-01 00:00:00,active,No
2165-VOEGB,Female,0,No,Yes,46.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,2022-02-01 00:00:00,inactive,Yes
3612-YUNGG,Male,0,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,2022-02-01 00:00:00,active,No
2254-DLXRI,Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,2022-02-01 00:00:00,inactive,No
5062-CJJKH,Male,0,Yes,Yes,25.0,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,2022-04-25 16:44:44,active,No
9028-LIHRP,Male,0,Yes,Yes,71.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209,2022-02-01 00:00:00,active,No
2219-MVUSO,Male,0,No,No,8.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,438.4,2022-02-01 00:00:00,inactive,Yes
1053-MXTTK,Female,0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,2022-02-01 00:00:00,inactive,No
1530-ZTDOZ,Female,0,Yes,No,49.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,2022-02-01 00:00:00,active,No
1301-LOPVR,Male,0,Yes,Yes,29.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,2022-02-01 00:00:00,active,No
0853-TWRVK,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,2022-02-01 00:00:00,active,No
8914-RBTSB,Male,0,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,2022-02-01 00:00:00,inactive,Yes
6212-ATMLK,Female,0,No,No,50.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,2022-02-01 00:00:00,active,No
8200-LGKSR,Male,0,Yes,No,,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,2022-02-01 00:00:00,active,No
1568-BEKZM,Male,1,Yes,No,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,2022-02-01 00:00:00,active,No
0670-ANMUU,Male,0,No,No,71.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,2022-02-01 00:00:00,inactive,No
6897-RWMUB,Male,0,Yes,Yes,,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,2022-02-01 00:00:00,active,No
0963-ZBDRN,Male,0,No,No,32.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,2022-02-01 00:00:00,inactive,Yes
7594-RQHXR,Female,0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,2022-02-01 00:00:00,inactive,Yes
6999-CHVCF,Male,0,No,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,2022-02-01 00:00:00,active,No
6134-KWTBV,Male,0,No,No,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,1429.65,2022-02-01 00:00:00,inactive,No
1077-HUUJM,Female,0,No,Yes,7.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,2022-02-01 00:00:00,inactive,No
6331-EWIEB,Male,0,No,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,2022-02-01 00:00:00,inactive,Yes
0895-LNKRC,Male,0,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,113.5,2022-02-01 00:00:00,active,No
2045-BMBTJ,Female,1,No,No,33.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,2022-02-01 00:00:00,active,No
8417-GSODA,Male,0,Yes,Yes,,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,2022-02-01 00:00:00,active,No
5171-EPLKN,Male,0,No,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,470,2022-02-01 00:00:00,active,No
4452-QIIEB,Male,0,No,No,7.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,2022-02-01 00:00:00,active,No
5998-VVEJY,Male,0,No,No,26.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2088.8,2022-02-01 00:00:00,inactive,Yes
1624-NALOJ,Male,1,No,No,,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,2022-02-01 00:00:00,inactive,Yes
6741-EGCBI,Male,1,No,No,30.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,2022-02-01 00:00:00,active,No
7820-ZYGNY,Male,0,No,No,63.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,2022-02-01 00:00:00,active,No
4317-VTEOA,Male,0,No,No,1.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,2022-02-01 00:00:00,inactive,Yes
9677-AVKED,Female,0,No,Yes,,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,2022-02-01 00:00:00,active,No
1670-SVOWZ,Female,0,Yes,Yes,14.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,2022-02-01 00:00:00,inactive,Yes
2227-JRSJX,Female,0,No,No,21.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,2022-02-01 00:00:00,active,No
9847-HNVGP,Male,0,No,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,310.6,2022-02-01 00:00:00,inactive,No
6696-YDAYZ,Male,0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,290.55,2022-02-01 00:00:00,inactive,No
8980-WQFWL,Female,0,No,No,35.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,2022-02-01 00:00:00,active,No
1730-ZMAME,Female,1,No,No,32.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2665,2022-02-01 00:00:00,active,No
6506-EYCNH,Female,0,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,2022-02-01 00:00:00,inactive,No
4634-JLRJT,Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,20.35,2022-02-01 00:00:00,active,No
9501-UKKNL,Male,0,No,No,59.0,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,3005.8,2022-02-01 00:00:00,inactive,No
2560-QTSBS,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.3,1623.15,2022-04-28 01:42:36,active,No
7541-YLXCL,Male,0,No,No,36.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2498.4,2022-02-01 00:00:00,inactive,Yes
4795-WRNVT,Female,0,No,No,40.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586,2022-02-01 00:00:00,active,No
6080-TCMYC,Male,0,Yes,Yes,40.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,2022-02-01 00:00:00,active,No
0260-ZDLGK,Female,0,No,Yes,9.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,2022-02-01 00:00:00,inactive,Yes
7860-UXCRM,Male,0,Yes,Yes,63.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,2022-02-01 00:00:00,active,No
6357-JJPQT,Female,0,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,2022-02-01 00:00:00,active,No
2292-XQWSV,Male,0,Yes,Yes,40.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,2022-02-01 00:00:00,active,No
9552-TGUZV,Male,0,Yes,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,658.1,2022-02-01 00:00:00,active,No
5913-INRQV,Male,1,Yes,No,34.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,2022-02-01 00:00:00,active,No
8722-NGNBH,Male,0,No,No,5.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.0,223.45,2022-02-01 00:00:00,inactive,Yes
6210-KBBPI,Male,1,No,No,9.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,2022-02-01 00:00:00,inactive,Yes
9643-YBLUR,Male,0,Yes,No,9.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,2022-02-01 00:00:00,active,No
8734-FNWVH,Male,0,Yes,Yes,,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,2022-02-01 00:00:00,active,No
9447-YPTBX,Female,0,Yes,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,2022-02-01 00:00:00,inactive,No
0133-BMFZO,Female,0,No,No,,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,181.65,2022-02-01 00:00:00,inactive,Yes
6128-CZOMY,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,2022-02-01 00:00:00,inactive,Yes
9540-JYROE,Male,0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,2022-02-01 00:00:00,inactive,Yes
9026-LHEVG,Female,0,No,No,9.0,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,2022-02-01 00:00:00,active,No
2260-USTRB,Female,1,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,2022-02-01 00:00:00,inactive,Yes
3656-TKRVZ,Female,0,No,No,,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,165.2,2022-04-26 02:18:38,inactive,Yes
7011-CVEUC,Male,0,Yes,No,25.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,2022-02-01 00:00:00,active,No
6185-TASNN,Male,1,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,2022-02-01 00:00:00,active,No
7925-PNRGI,Female,0,Yes,Yes,45.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,2022-02-01 00:00:00,active,No
8623-TMRBY,Male,1,Yes,Yes,51.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4146.05,2022-02-01 00:00:00,inactive,Yes
1552-CZCLL,Female,0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,1087.25,2022-02-01 00:00:00,active,No
3038-PQIUY,Female,0,No,No,38.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,2522.4,2022-02-01 00:00:00,inactive,No
1501-SGHBW,Male,0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,81,2022-02-01 00:00:00,inactive,Yes
9313-CDOGY,Male,0,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,2022-02-01 00:00:00,active,No
8148-BPLZQ,Male,0,No,No,34.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1734.2,2022-02-01 00:00:00,active,No
2623-DRYAM,Female,0,Yes,No,70.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,2022-02-01 00:00:00,inactive,No
9987-LUTYD,Female,0,No,No,13.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,2022-02-01 00:00:00,active,No
3208-YPIOE,Male,0,No,No,39.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,3017.65,2022-02-01 00:00:00,inactive,Yes
4488-KQFDT,Female,0,No,No,61.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6423,2022-02-01 00:00:00,active,No
2612-RANWT,Female,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,2022-02-01 00:00:00,inactive,Yes
5693-PIPCS,Male,0,No,No,41.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,2022-02-01 00:00:00,active,No
0491-KAPQG,Male,0,No,No,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,2022-02-01 00:00:00,active,No
1925-LFCZZ,Male,1,No,No,55.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,2022-02-01 00:00:00,active,No
8039-EQPIM,Male,0,Yes,No,,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,2022-02-01 00:00:00,active,No
6900-PXRMS,Male,1,Yes,Yes,26.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2710.25,2022-02-01 00:00:00,inactive,Yes
8707-RMEZH,Female,1,Yes,No,69.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,2022-04-12 16:03:43,active,No
3346-BRMIS,Female,1,Yes,No,18.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,2022-02-01 00:00:00,inactive,Yes
3209-ZPKFI,Male,0,Yes,Yes,47.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,2538.2,2022-04-02 17:45:02,active,No
6479-VDGRK,Female,0,Yes,Yes,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,2022-02-01 00:00:00,active,No
9373-WSLOY,Male,1,Yes,No,33.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.0,1750.85,2022-04-22 23:09:13,active,No
2933-FILNV,Female,0,Yes,Yes,2.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,36.55,2022-02-01 00:00:00,inactive,Yes
3569-JFODW,Female,0,Yes,Yes,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6652.45,2022-02-01 00:00:00,inactive,No
9819-FBNSV,Male,1,Yes,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,2022-02-01 00:00:00,active,No
